Gender,Age,Under 30,Senior Citizen,Married,Number of Dependents,City,Zip Code,Latitude,Longitude,Number of Referrals,Tenure in Months,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Paperless Billing,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Population,30 to 64,Household Size,Is Alone,Receive Refund,Total Services Subscribed,Cost per GB,Historical Avg Monthly Charge,Bill Shock,Referral a Friend,Under-Utilizing Unlimited,Internet Type_Cable,Internet Type_DSL,Internet Type_Fiber Optic,Internet Type_No Internet Service,Contract_Month-to-Month,Contract_One Year,Contract_Two Year,Payment Method_Bank Withdrawal,Payment Method_Credit Card,Payment Method_Mailed Check,Tenure Group_Loyal (2-4y),Tenure Group_New (0-1y),Tenure Group_Standard (1-2y),Tenure Group_Very Loyal (4y+)
1,68,0,1,1,0,0.0,95017,37.114335,-122.237162,1,27,0,0.0,0,1,25,0,0,0,0,0,1,0,0,0,36.5,1032.0,0.0,30,0.0,1062.0,857,0,2,0,0,1,1.4599994160002336,38.22222222222222,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,36,0,0,0,0,0.1959946044109626,93710,36.822715,-119.761826,0,13,1,28.45,0,1,30,1,1,0,1,0,1,1,1,0,67.8,842.25,0.0,0,369.85,1212.1,29337,1,1,1,0,5,2.2599992466669176,64.78846153846153,1,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,25,1,0,1,2,0.0,94086,37.378541,-122.020456,2,72,1,16.01,1,1,59,1,1,1,1,1,1,1,1,1,116.8,8456.75,0.0,0,1152.72,9609.47,64010,0,4,0,0,8,1.979660681413444,117.45486111111111,0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,25,1,0,1,0,0.287733829553208,94118,37.781304,-122.461522,1,65,1,1.29,0,1,51,1,1,1,0,0,1,1,1,0,71.0,4386.2,0.0,0,83.85000000000001,4470.05,38955,0,2,0,0,5,1.3921565897732175,67.48,1,1,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,65,0,1,0,0,0.0,92084,33.22784,-117.200024,0,9,1,24.96,0,1,9,0,0,1,0,0,0,0,1,0,75.5,637.4,0.0,0,224.64,862.04,44692,0,1,1,0,1,8.38887956791159,70.82222222222222,1,0,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0,58,0,0,0,0,0.31464969888872285,94580,37.676249,-122.132415,0,24,1,42.66,1,0,0,0,0,0,0,0,0,0,0,0,24.6,605.25,0.0,0,1023.84,1629.09,26240,1,1,1,0,1,2460000.0,25.21875,0,0,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,75,0,1,1,1,0.0,94571,38.148862,-121.737696,8,57,1,28.25,0,1,15,0,1,1,1,1,0,0,1,1,95.3,5567.45,0.0,0,1610.25,7177.7,5246,0,3,0,0,4,6.353329097780602,97.67456140350878,0,1,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,49,0,0,0,0,0.31464969888872285,92008,33.148116,-117.306043,0,71,1,22.22,0,0,0,0,0,0,0,0,0,0,0,1,19.9,1355.1,42.18,0,1577.62,2890.54,35582,1,1,1,1,0,1990000.0,19.085915492957746,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,37,0,0,1,1,0.1911201343713758,92808,33.850452,-117.726668,1,22,1,37.4,0,0,0,0,0,0,0,0,0,0,0,0,19.95,433.5,0.0,0,822.8,1256.3,19629,1,3,0,0,0,1995000.0,19.704545454545453,1,1,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0,35,0,0,0,0,0.311699224199844,95130,37.277592,-121.986477,0,18,1,34.12,0,1,20,0,0,0,0,0,0,0,1,1,69.8,1221.65,0.0,0,614.16,1835.81,13481,1,1,1,0,0,3.4899982550008724,67.86944444444445,1,0,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1,26,1,0,1,0,0.6387370967982885,92122,32.85723,-117.209774,5,4,1,28.77,1,1,19,0,1,1,0,0,0,1,1,1,84.8,371.9,0.0,0,115.08,486.98,34902,0,2,0,0,4,4.463155545707608,92.975,0,1,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1,34,0,0,1,0,0.0,95762,38.684437,-121.055634,2,3,1,4.19,0,1,6,0,0,1,1,0,0,0,1,1,55.8,154.55,0.0,0,12.57,167.12,22028,1,2,0,0,2,9.299984500025833,51.51666666666667,1,1,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1,67,0,1,0,0,0.0,94074,37.331762,-122.341444,0,5,1,18.38,0,1,15,0,1,0,0,0,1,1,1,1,85.55,408.5,0.0,0,91.9,500.4,291,0,1,1,0,3,5.703329531113646,81.7,1,0,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,33,0,0,0,0,0.17715080913853637,94595,37.862128,-122.075197,0,18,1,34.21,1,1,19,0,0,0,1,0,1,1,1,1,90.1,1612.75,48.26,0,615.78,2180.27,18024,1,1,1,1,4,4.742102767314333,89.59722222222223,1,0,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,45,0,0,0,0,0.23970338309591263,95615,38.311609,-121.554034,0,6,1,27.69,1,1,9,0,0,0,0,0,0,0,1,1,73.85,401.3,0.0,0,166.14,567.44,699,1,1,1,0,1,8.205546438281734,66.88333333333334,1,0,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0,64,0,0,0,0,0.3145715995918679,93013,34.441398,-119.513163,0,15,1,13.58,1,1,19,0,0,0,0,0,0,0,1,0,48.85,631.4,32.09,0,203.7,803.01,17409,1,1,1,1,1,2.571051278394064,42.09333333333333,1,0,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1,49,0,0,1,0,0.4880867183812313,92592,33.507255,-117.029473,1,22,1,19.8,0,1,17,1,0,1,1,1,0,0,1,1,67.5,1544.05,0.0,0,435.6,1979.65,46171,1,2,0,0,4,3.970585899655353,70.18409090909091,0,1,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1,69,0,1,1,0,0.40180282392682054,93110,34.437945,-119.77191,1,69,1,48.88,1,1,4,0,1,1,1,1,1,0,1,1,108.4,7318.2,0.0,0,3372.7200000000003,10690.92,15757,0,2,0,0,6,27.099932250169378,106.0608695652174,1,1,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,20,1,0,0,0,0.0,93601,37.375816,-119.739935,0,1,1,29.41,0,1,59,0,0,0,0,1,0,1,0,0,78.05,78.05,0.0,10,29.41,117.46,1968,0,1,1,0,2,1.3228811317150624,78.05,0,0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,35,0,0,1,3,0.0,96107,38.42528,-119.475741,1,39,1,24.38,1,1,53,0,0,0,1,1,1,1,1,1,99.95,3767.4,0.0,0,950.82,4718.22,1332,1,5,0,0,5,1.885848700783264,96.6,1,1,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,22,1,0,1,0,0.31464969888872285,91351,34.422519,-118.420717,10,64,1,40.49,0,1,69,0,1,1,1,1,1,1,1,1,102.45,6654.1,0.0,0,2591.36,9245.46,59259,0,2,0,0,6,1.484782393509798,103.9703125,0,1,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,56,0,0,1,0,0.4082504974174488,95666,38.546999,-120.271114,9,14,1,19.03,0,0,0,0,0,0,0,0,0,0,0,0,19.55,294.5,0.0,0,266.42,560.9200000000001,5501,1,2,0,0,0,1955000.0,21.035714285714285,0,1,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0,53,0,0,0,0,0.1911201343713758,92807,33.848733,-117.788357,0,1,1,22.86,0,1,24,0,0,0,0,0,1,1,1,1,81.1,81.1,0.0,0,22.86,103.96,36301,1,1,1,0,2,3.379165258681142,81.1,0,0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1,36,0,0,0,0,0.4037078054277933,94538,37.505768,-121.962472,0,1,1,10.41,0,1,17,0,0,0,0,0,0,0,1,1,45.7,45.7,0.0,0,10.41,56.11,56126,1,1,1,0,0,2.6882337128036986,45.7,0,0,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1,24,1,0,1,2,0.2368475399653014,92802,33.807864,-117.923782,3,45,1,39.03,0,0,0,0,0,0,0,0,0,0,0,0,20.35,929.2,0.0,0,1756.35,2685.55,45086,0,4,0,0,0,2035000.0,20.64888888888889,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,33,0,0,0,0,0.6288046310247499,92028,33.362575,-117.299644,0,7,1,48.82,1,1,19,0,0,0,1,1,1,1,1,1,74.65,521.1,28.35,0,341.74,834.49,42239,1,1,1,1,5,3.9289453005551054,74.44285714285715,1,0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1,34,0,0,1,0,0.04010544652288877,93305,35.391733,-118.984109,5,66,1,32.04,1,1,19,0,0,1,0,1,0,0,1,1,63.3,4189.7,40.62,0,2114.64,6263.719999999999,35643,1,2,0,1,3,3.33157719390674,63.48030303030303,0,1,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1,52,0,0,1,0,0.2049479901862861,92833,33.877639,-117.961212,1,72,1,28.86,1,1,8,1,1,1,0,0,1,1,1,1,99.15,7422.1,0.0,0,2077.92,9500.02,46105,1,2,0,0,6,12.393734507831866,103.08472222222224,0,1,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1,34,0,0,0,1,0.5560981365525715,95642,38.336216,-120.76901,0,1,1,39.6,0,1,17,0,0,0,1,0,0,0,1,1,49.9,49.9,0.0,0,39.6,89.5,6202,1,2,0,0,1,2.935292391004476,49.9,0,0,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1,80,0,1,1,2,0.0,95458,39.141934,-122.770679,5,22,0,0.0,0,1,18,1,0,0,0,0,1,0,1,0,40.05,880.2,0.0,0,0.0,880.2,3002,0,4,0,0,2,2.2249987638895754,40.00909090909091,1,1,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1,60,0,0,1,1,0.20922900396054817,95050,37.351214,-121.952417,10,67,1,18.29,1,1,11,1,1,0,1,0,0,0,1,0,89.55,6038.55,33.76,0,1225.4299999999998,7230.219999999999,36349,1,3,0,1,4,8.140901690089372,90.12761194029852,0,1,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,20,1,0,1,1,0.0,94558,38.489789,-122.27011,1,52,1,44.79,1,1,52,0,0,1,0,1,1,1,1,0,101.25,5301.1,0.0,0,2329.08,7630.18,63947,0,3,0,0,5,1.9471150101701904,101.94423076923076,0,1,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1,25,1,0,1,0,0.3305728895942844,94611,37.828416,-122.216005,1,7,1,19.23,0,1,52,0,1,0,1,1,0,0,1,1,89.75,608.8,26.02,0,134.61,717.39,36517,0,2,0,1,3,1.7259612065459218,86.97142857142856,1,1,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,45,0,0,1,0,0.3145715995918679,93631,36.478239,-119.52137,5,72,1,43.47,1,1,9,0,0,1,0,1,1,1,0,1,76.8,5468.45,0.0,90,3129.84,8688.29,14088,1,2,0,0,5,8.533323851862386,75.95069444444444,1,1,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,40,0,0,0,0,0.0,95765,38.823278,-121.281856,0,72,1,12.63,1,1,23,1,1,0,0,0,0,0,1,0,59.75,4265.0,0.0,0,909.36,5174.36,15494,1,1,1,0,3,2.59782495746741,59.23611111111112,1,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,40,0,0,0,0,0.0,95973,39.903272,-121.843567,0,63,1,19.01,1,1,20,0,1,1,1,1,1,1,1,1,109.85,7002.95,0.0,0,1197.63,8200.58,26971,1,1,1,0,7,5.492497253751373,111.15793650793653,0,0,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,19,1,0,0,0,0.2453711467369316,95565,40.440636,-124.098739,0,1,0,0.0,0,1,76,0,0,0,0,0,0,1,0,0,24.4,24.4,0.0,10,0.0,34.4,1125,0,1,1,0,1,0.3210525893351856,24.4,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0,68,0,1,1,0,0.5248216822808347,90621,33.874224,-117.993368,5,13,0,0.0,0,1,9,0,0,0,0,1,1,0,1,0,45.3,528.45,0.0,0,0.0,528.45,33528,0,2,0,0,2,5.033327740746954,40.650000000000006,1,1,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1,35,0,0,1,0,0.23289199999345978,90008,34.008293,-118.346766,1,68,1,11.12,1,1,10,0,1,0,1,0,1,1,1,0,70.8,4859.95,0.0,0,756.16,5616.11,30852,1,2,0,0,5,7.07999292000708,71.46985294117647,0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,46,0,0,1,0,0.31464969888872285,92887,33.884073,-117.732197,1,18,0,0.0,0,1,30,0,0,1,0,1,0,0,1,1,39.05,669.85,0.0,0,0.0,669.85,20893,1,2,0,0,2,1.3016662327779225,37.21388888888889,1,1,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,29,1,0,1,0,0.0,91780,34.101608,-118.055848,3,53,1,41.82,1,1,69,0,1,1,1,1,1,1,1,1,111.8,5809.75,0.0,0,2216.46,8026.21,32718,0,2,0,0,7,1.620289620247881,109.61792452830188,1,1,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,45,0,0,1,0,0.3145715995918679,90290,34.115192,-118.61017,10,68,1,15.65,1,1,5,1,1,1,1,1,1,1,1,1,91.7,6424.7,0.0,0,1064.2,7488.9,5451,1,2,0,0,8,18.33996332007336,94.48088235294118,0,1,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1,64,0,0,1,0,0.6781608061733155,92128,33.000269,-117.072093,2,9,0,0.0,0,1,26,0,0,0,1,1,0,0,1,0,40.65,328.95,0.0,0,0.0,328.95,42733,1,2,0,0,2,1.563460937130409,36.55,1,1,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0,25,1,0,0,0,0.0,96128,40.346634,-120.386422,0,48,1,13.67,1,0,0,0,0,0,0,0,0,0,0,0,24.35,1133.7,0.0,0,656.16,1789.86,408,0,1,1,0,1,2435000.0,23.61875,1,0,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1,32,0,0,0,0,0.3145715995918679,95568,41.444606,-123.471895,0,3,1,42.68,1,1,27,0,0,0,1,1,0,0,1,1,65.25,209.9,0.0,0,128.04,337.94,202,1,1,1,0,3,2.41666577160527,69.96666666666667,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1,61,0,0,0,0,0.0,92347,34.983808,-117.239306,0,1,1,4.53,1,1,28,0,0,0,0,0,0,0,1,1,75.1,75.1,0.0,0,4.53,79.63,1933,1,1,1,0,1,2.682141899235036,75.1,0,0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1,32,0,0,1,1,0.23545700760815833,90040,33.994524,-118.149953,1,72,0,0.0,0,1,16,1,1,1,1,1,1,1,0,1,65.65,4664.5,0.0,60,0.0,4724.5,9805,1,3,0,0,7,4.103122435548478,64.78472222222223,1,1,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1,53,0,0,0,1,0.3145715995918679,91803,34.074736,-118.145959,0,1,1,10.14,0,0,0,0,0,0,0,0,0,0,0,1,21.05,21.05,0.0,0,10.14,31.19,30635,1,2,0,0,0,2105000.0,21.05,0,0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1,53,0,0,0,0,1.0,95984,40.022184,-121.062384,0,1,1,40.49,0,0,0,0,0,0,0,0,0,0,0,1,18.85,18.85,0.0,0,40.49,59.34,73,1,1,1,0,0,1885000.0,18.85,0,0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1,36,0,0,0,0,0.0,92780,33.735802,-117.818805,0,1,1,24.24,0,1,28,0,0,0,0,0,0,0,1,0,45.75,45.75,0.0,0,24.24,69.99,55062,1,1,1,0,0,1.6339279878828614,45.75,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,25,1,0,1,0,1.0,93665,36.959731,-120.653519,1,18,1,43.29,0,1,41,1,0,0,0,0,0,0,1,0,74.8,1438.05,0.0,0,779.22,2217.27,343,0,2,0,0,1,1.8243897989293167,79.89166666666667,0,1,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1,20,1,0,0,3,0.6387370967982885,92128,33.000269,-117.072093,0,31,0,0.0,0,1,51,0,0,0,0,0,0,0,1,0,25.0,789.2,22.4,0,0.0,766.8000000000001,42733,0,4,0,1,0,0.4901959823145132,25.458064516129035,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,38,0,0,1,0,0.40838366096098255,93667,36.993666,-119.348267,8,2,1,15.5,0,1,12,0,0,0,0,0,0,0,1,1,45.0,89.75,0.0,0,31.0,120.75,2633,1,2,0,0,0,3.749996875002605,44.875,1,1,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,49,0,0,1,1,0.0,90650,33.905963,-118.08263,10,53,1,30.31,0,0,0,0,0,0,0,0,0,0,0,0,19.55,1007.9,0.0,0,1606.4299999999998,2614.33,103214,1,3,0,0,0,1955000.0,19.016981132075472,1,1,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,68,0,1,0,0,0.22720382737361508,90039,34.110845,-118.259595,0,5,1,41.83,1,1,25,0,0,0,0,1,0,0,1,1,83.15,446.05,0.0,0,209.15,655.2,29310,0,1,1,0,2,3.3259986696005326,89.21000000000001,0,0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1,56,0,0,0,0,0.0,92227,33.03933,-115.191857,0,66,1,45.57,1,1,11,1,1,1,0,0,1,1,1,1,74.6,4798.4,0.0,0,3007.62,7806.019999999999,23394,1,1,1,0,6,6.78181201653453,72.7030303030303,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,44,0,0,0,0,0.2976397742114382,95121,37.304681,-121.809955,0,30,1,12.17,0,1,16,0,1,0,0,1,1,1,1,1,97.0,3021.3,0.0,0,365.1,3386.4,37127,1,1,1,0,4,6.062496210939869,100.71,0,0,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,76,0,1,1,2,0.0,90720,33.79499,-118.065591,1,1,1,15.28,0,1,30,0,0,0,0,0,0,0,1,1,70.45,70.45,0.0,0,15.28,85.73,21343,0,4,0,0,0,2.3483325505558166,70.45,0,1,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0,63,0,0,1,0,0.3734248372155934,91303,34.19829,-118.602203,1,9,1,14.21,1,1,5,0,0,0,0,1,0,0,0,1,85.35,754.65,0.0,50,127.89,932.54,23519,1,2,0,0,2,17.06996586006828,83.85,1,1,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,51,0,0,1,0,0.20773105900574754,95134,37.42765,-121.945416,1,14,1,20.4,1,1,30,1,0,0,0,1,0,0,1,1,64.7,941.0,0.0,0,285.6,1226.6,9657,1,2,0,0,3,2.1566659477780177,67.21428571428571,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,60,0,0,1,0,0.0,94030,37.601248,-122.403099,5,11,1,26.88,1,1,19,1,0,0,1,1,0,0,1,1,96.2,1222.05,0.0,0,295.68,1517.73,20350,1,2,0,0,4,5.0631552299183005,111.09545454545454,0,1,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1,45,0,0,0,0,0.31464969888872285,91752,33.999992,-117.535395,0,24,1,2.33,0,1,2,0,0,0,1,0,0,0,1,1,51.1,1269.6,0.0,0,55.92,1325.52,18980,1,1,1,0,1,25.549872250638742,52.9,0,0,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0,23,1,0,0,1,0.23443873514003896,96113,40.198234,-120.18089,0,10,1,14.24,1,1,26,1,0,1,1,0,1,1,1,0,73.55,693.3,0.0,0,142.4,835.6999999999999,946,0,2,0,0,6,2.828845065828821,69.33,1,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1,32,0,0,1,0,0.5098441352611182,92592,33.507255,-117.029473,2,72,1,11.57,1,1,18,0,1,0,0,1,0,0,1,1,89.7,6588.95,0.0,0,833.04,7421.99,46171,1,2,0,0,3,4.983330564816353,91.51319444444444,0,1,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1,49,0,0,0,0,0.2529974635237006,91803,34.074736,-118.145959,0,19,1,43.11,0,1,2,0,0,0,1,0,1,1,1,1,87.7,1725.95,0.0,0,819.09,2545.04,30635,1,1,1,0,3,43.84978075109625,90.83947368421052,0,0,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0,25,1,0,1,0,0.40838366096098255,90255,33.97803,-118.217141,5,4,1,48.48,0,1,58,0,0,1,0,0,0,1,1,1,73.75,325.45,0.0,0,193.92,519.37,78114,0,2,0,0,2,1.2715515049049129,81.3625,0,1,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,38,0,0,0,0,0.2966424869915588,93552,34.557711,-118.029441,0,18,1,18.8,0,0,0,0,0,0,0,0,0,0,0,0,20.1,407.05,0.0,0,338.40000000000003,745.45,25370,1,1,1,0,0,2010000.0,22.61388888888889,0,0,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0,42,0,0,0,0,0.14811281650116673,90403,34.031529,-118.491156,0,4,1,9.81,0,1,30,0,1,0,0,0,0,0,1,0,50.7,151.3,0.0,0,39.24,190.54,23559,1,1,1,0,1,1.6899994366668545,37.825,1,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0,25,1,0,1,0,0.45870785863178926,94949,38.067204,-122.524004,9,56,1,42.81,1,1,51,0,0,0,0,1,0,0,1,1,85.6,4902.8,0.0,0,2397.36,7300.16,13361,0,2,0,0,2,1.6784310434448932,87.55,0,1,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1,79,0,1,0,0,0.0,94028,37.369709,-122.215844,0,70,0,0.0,0,1,20,0,0,0,0,1,1,0,1,1,45.25,3264.45,0.0,0,0.0,3264.45,6601,0,1,1,0,2,2.2624988687505656,46.635,0,0,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,21,1,0,1,1,0.4082504974174488,93207,35.865795,-118.69759,1,15,1,29.55,1,0,0,0,0,0,0,0,0,0,0,1,25.25,394.85,0.0,0,443.25,838.1,226,0,3,0,0,1,2525000.0,26.32333333333333,0,1,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1,55,0,0,0,0,0.25294977602444385,91752,33.999992,-117.535395,0,1,1,1.48,0,0,0,0,0,0,0,0,0,0,0,0,20.6,20.6,0.0,0,1.48,22.08,18980,1,1,1,0,0,2060000.0,20.6,0,0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0,31,0,0,1,0,0.17675481845179986,95219,38.029729,-121.387999,0,70,1,31.15,0,1,5,1,1,1,1,1,1,1,1,0,86.45,5950.2,0.0,0,2180.5,8130.7,19109,1,2,0,0,7,17.289965420069162,85.00285714285714,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,74,0,1,0,0,0.3145715995918679,95935,39.381174,-121.21191,0,19,1,39.97,1,1,9,0,1,0,0,1,0,0,1,1,88.2,1775.8,0.0,0,759.43,2535.23,614,0,1,1,0,3,9.79998911112321,93.46315789473684,0,0,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
